,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
289070,Panama,PAN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2139.392671,2303.787939,2420.465279,2549.857863,2584.762184,2739.225931,2861.641283,3017.299327,3135.916522,3304.346153,3434.726138,3659.496432,3720.79077,3812.698761,3800.643523,3764.694313,3728.548096,3674.142127,3934.13329,4011.952554,4428.690704,4723.095982,4861.059156,4537.453504,4556.320422,4676.208767,4737.794872,4552.233393,3859.417663,3837.300001,4061.590476,4352.262732,4612.632927,4765.070697,4801.311359,4786.357324,4880.750151,5091.193774,5355.355577,5454.853889,5493.633306,5419.121697,5435.157302,5558.082643,5865.941644,6172.857063,6585.443349,7242.257262,7814.537245,7772.388756,8082.019584,8841.570819,9541.00123,10027.35071,10357.5148,10765.93175,11107.23708,11529.23293,11743.60008,11902.32511,9611.285425
289226,Panama,PAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.051177072,0.613810742,0.788002034,0.449887528,2.413535705,0.461613217,0.193470375,1.375814627,1.61904762,1.827553889,3.083294984,1.919642857,5.409548839,6.856430501,16.26806663,5.881041307,3.949999999,4.585537919,4.200521233,7.988818596,13.80790191,7.302328365,4.250571763,2.102841244,1.582643329,1.026619893,-0.066384108,0.996423097,0.359220845,0.205867258,0.769485355,1.256260777,1.82452157,0.453930079,1.268431901,0.994206983,1.255716611,1.324351221,0.559081293,1.247182569,1.498961116,0.307062436,1.005830904,0.391666667,0.474723078,2.855883248,2.457893464,4.168633003,8.758683177,2.409053041,3.491288726,5.875802437,5.698199592,4.027159916,2.626526999,0.137492058,0.739734025,0.875585919,0.761578359,-0.355083821,-1.550275408
289398,Panama,PAN,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,,,
289902,Panama,PAN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.26004682,10.10160612,10.37754165,9.995948999,9.943739611,,
290002,Panama,PAN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,7.1,7.6,6.79,6.99,5.8,6.41,6.67,8.73,8.06,8.78,,,8.41,9.71,10.08,12.34,10.53,11.84,16.33,16.31,11.6,16.12,14.67,13.26,14.0,14.01,14.32,13.37,14.02,11.75,13.53,14.71,14.11,13.62,12.44,10.33,9.11,6.78,4.87,6.56,3.71,2.31,2.39,2.3,2.72,3.0,3.31,3.9,3.89,4.74,18.55
290180,Papua New Guinea,PNG,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.95325401,46.6108276,44.86431447,44.32619013,53.54501564,53.66200139,55.6433691,62.40465563,66.35014609,63.53730092,57.74153126,68.26755673,69.73446013,,,,,,,,,,,,26.894612,29.87537774,,,,,
290326,Papua New Guinea,PNG,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,50783607.85,114291649.0,-32177835.94,106973113.0,-288721780.3,-484330220.1,-444766585.2,-337372054.5,-289547843.2,-121752923.9,-98097960.2,-197883735.4,-296365062.7,-312694224.4,-75672234.0,-151078831.6,95042869.62,645825235.4,568876111.3,673764983.3,313272366.3,-99019234.07,47273186.38,119988846.1,350697873.5,286147590.5,-25127355.71,142114737.3,188166203.2,649697806.0,440836929.0,180828354.7,795136955.2,-591624751.3,-642495510.1,-197869761.4,-2297356874.0,-3449797093.0,2817635670.0,4406904201.0,5175081834.0,5347831907.0,5450798954.0,,
290506,Papua New Guinea,PNG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2283924564.0,2425096493.0,2579674552.0,2684732359.0,2914821481.0,3214130502.0,3400992271.0,3539428351.0,3693732924.0,3999332364.0,4432972205.0,4712036342.0,4977962627.0,5302986990.0,5441423195.0,5393544973.0,5210787474.0,5254287940.0,5703522168.0,5808033252.0,5674248041.0,5658653529.0,5678625424.0,5861656781.0,5840863934.0,6074509609.0,6359589811.0,6535781919.0,6725923532.0,6630443675.0,6430723491.0,7044658085.0,8020278790.0,9480152869.0,10043473892.0,9710788963.0,10461791841.0,10053322723.0,9674401607.0,9853915353.0,9608075735.0,9596422233.0,9581173467.0,9788519882.0,10054882711.0,10692844499.0,11271321408.0,12152196505.0,12116170365.0,12940121017.0,14250755231.0,14408588562.0,15079613764.0,15656400897.0,17776867922.0,18946293637.0,19986364286.0,20692804480.0,20635019351.0,21844189017.0,20996892564.0
290513,Papua New Guinea,PNG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1012.441636,1055.742966,1102.260625,1125.229043,1197.435516,1293.187345,1339.140464,1362.985633,1390.37976,1470.989043,1592.79984,1653.623429,1705.869506,1774.048313,1776.471627,1717.720116,1618.344933,1590.937645,1683.134625,1669.890153,1588.887136,1542.665261,1506.870638,1514.057064,1469.048638,1488.477545,1519.071141,1522.578387,1528.855262,1471.144788,1393.185057,1490.761609,1658.378945,1915.548867,1982.656941,1872.117027,1968.627011,1845.786695,1733.214878,1723.867948,1643.083002,1606.196041,1571.039333,1572.862822,1582.387765,1646.34424,1695.728335,1784.855864,1736.786555,1811.130907,1949.351185,1928.293712,1976.098524,2010.22354,2237.003297,2336.806417,2416.214903,2452.324164,2397.65774,2489.048863,2346.801073
290669,Papua New Guinea,PNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,6.075,8.343153429,23.16728301,10.49099258,7.656649616,4.528582035,5.799999999,5.765595463,12.06434316,8.054226476,5.535055351,7.902097901,7.420609204,3.71040724,5.453752182,3.337470694,5.445082077,4.480445513,6.953361599,6.965681278,4.30961457,4.974114303,2.852722174,17.28093268,11.62417829,3.964378052,13.57419177,14.93218174,15.59589331,9.298173328,11.7994471,14.70907797,2.158931313,1.780804399,2.368462384,0.911350456,10.76141823,6.918325326,6.013608936,4.44083401,4.537205082,4.96031746,5.222117202,5.995957781,6.673728814,5.42204568,4.720849926,3.637899003,
290841,Papua New Guinea,PNG,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291345,Papua New Guinea,PNG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.07346726,17.73352563,18.28415818,19.86439564,20.59600745,19.72715386,22.46318454,23.7232047,20.48029115,21.78816746,18.975965,24.6964497,21.01324696,,,,,,,,,,,,17.90996215,15.22728706,12.94862858,12.60500176,13.19302875,12.98094109,
291445,Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,,,,,,,,,,2.92,,,,,,,,,,2.0,2.62,,,,,,,,,
291623,Paraguay,PRY,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291769,Paraguay,PRY,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,-72200000.0,-68500000.0,-58600000.0,-112900000.0,-205900000.0,-277000000.0,-373500000.0,-374800000.0,-247900000.0,-317400000.0,-251700000.0,-364900000.0,-489800000.0,-210200000.0,255600000.0,390100000.0,85100000.0,-57300000.0,59100000.0,-274100000.0,-217392729.6,-69209118.89,-548682952.5,131932621.9,138717161.2,-247118010.8,-31921267.61,619819391.4,17010535.21,-9809999.123,-67505837.88,167126142.2,778964609.7,199599365.8,603744454.0,49432979.3,199709989.2,-286207646.3,621255959.9,-50661951.23,-144905900.2,1305357447.0,1132037851.0,-67246692.9,-211605213.6,737610226.2
291949,Paraguay,PRY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2597615445.0,2776858327.0,2868501831.0,3003616624.0,3130143294.0,3323209742.0,3389391575.0,3699533350.0,3867013957.0,4048808138.0,4273655691.0,4510337236.0,4809431116.0,5160654872.0,5593196473.0,5976467169.0,6426253072.0,7164891844.0,8026737335.0,8978880714.0,10030500328.0,10950343233.0,10797299296.0,10468778736.0,10763642300.0,11250496445.0,11809065105.0,12704464365.0,13455980702.0,14389180401.0,14982487013.0,15505922694.0,15768969510.0,16547382521.0,17427358699.0,18616394324.0,18909376369.0,19711609707.0,19725021044.0,19455561533.0,19005332491.0,18846817619.0,18842783571.0,19656932292.0,20454496272.0,20890891041.0,21895140656.0,23082212610.0,24581700568.0,24517508572.0,27237782850.0,28405295331.0,28204173594.0,30543167283.0,32162333455.0,33113422457.0,34526711881.0,36187473949.0,37347011206.0,37196930337.0,36824961033.0
291956,Paraguay,PRY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1364.300992,1420.713456,1429.480026,1457.82571,1479.57234,1529.805264,1519.407107,1614.954686,1644.190318,1677.639367,1726.899122,1778.610412,1851.811781,1940.520397,2053.441375,2141.154374,2245.475009,2440.599325,2663.786529,2900.950782,3152.632388,3345.739139,3205.122858,3018.215117,3013.949444,3060.355281,3121.552765,3264.481526,3362.584571,3498.977336,3547.483283,3577.452178,3547.559529,3632.382206,3734.890731,3897.2212,3868.816874,3943.823749,3861.714745,3729.729879,3570.282039,3471.864969,3406.16895,3489.613282,3569.37377,3586.976353,3702.749141,3848.042339,4042.181234,3977.551573,4359.428415,4484.588023,4392.140415,4691.534024,4873.432304,4950.617419,5094.029707,5269.720155,5368.982281,5280.175512,5162.959151
292112,Paraguay,PRY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.181818182,18.48739496,1.418439716,2.097902098,1.369863014,3.859298158,2.873194222,1.365267592,0.708073578,2.246847536,-0.859556021,4.953256936,9.180374973,12.79689453,25.23331778,6.693060084,4.474614747,9.359852917,10.66024759,28.1610386,22.44733014,12.97469747,5.120065437,13.43375556,20.31146255,25.21071644,31.74259727,21.81027404,22.59425718,26.42212672,37.25995618,24.22535211,15.19274376,18.20866142,20.56619484,13.42541436,9.79968339,6.949566085,11.55326844,6.752265861,8.982159768,7.268060286,10.51024209,14.23679705,4.32326493,6.807382031,9.589349411,8.130474177,10.15478465,2.591946734,4.651162791,8.253968254,3.67591898,2.683857387,5.028827675,3.129002745,4.086822806,3.602477413,3.975610157,2.757097276,1.767515924
292284,Paraguay,PRY,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292788,Paraguay,PRY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.264764504,8.350504183,7.837877891,8.0940723,8.327582817,8.871213476,9.366835103,9.457778351,8.992141631,9.74517638,9.7366986,9.559063337,9.956474414,10.07505858,10.00060649,
292888,Paraguay,PRY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,5.69,4.11,,5.61,8.25,7.33,5.13,6.1,5.51,4.72,5.62,5.8,5.1,4.98,5.06,4.41,3.4,8.15,5.36,4.42,5.34,7.61,6.21,9.39,6.81,6.51,4.82,5.28,4.71,4.42,5.46,4.57,4.67,4.09,4.38,5.03,4.56,5.25,4.61,6.22,6.59,7.55
293066,Peru,PER,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.2462856,78.21675121,80.14272904,70.61609845,55.49153471,,,,,,,,,,,,32.53945754,28.52881839,26.07632235,26.40086588,23.68179134,20.72021657,19.21665946,18.39442038,19.34365633,22.57857357,23.18324961,,,,
293212,Peru,PER,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,-922700000.0,-192900000.0,729500000.0,-101100000.0,-1727762540.0,-1608820725.0,-872002918.8,-232508909.0,102000000.0,-1393460000.0,-2065420000.0,-1818730000.0,-570450000.0,-1419000000.0,-1504000000.0,-1886000000.0,-2464292608.0,-2701265218.0,-4624539942.0,-3643879114.0,-3368043743.0,-3335969500.0,-1379913048.0,-1545828520.0,-1202811330.0,-1110307795.0,-948531329.4,19286880.16,1147610229.0,2872489024.0,1460344786.0,-5317632557.0,-722870310.7,-3564433461.0,-3373782035.0,-6090964812.0,-10379598399.0,-9085914700.0,-9525850109.0,-5064403888.0,-2668579556.0,-3821093316.0,-3531134866.0,
293392,Peru,PER,GDP (constant 2010 US$),NY.GDP.MKTP.KD,27007516808.0,28991785084.0,31901195760.0,33281959208.0,35461217848.0,37454752994.0,40540620296.0,42102473804.0,42166569647.0,43648496412.0,45117681232.0,47188826404.0,48829834416.0,51894851263.0,56766135283.0,59207569086.0,60064368328.0,60274031234.0,58681288164.0,61081793296.0,64712089139.0,68304931387.0,68152800291.0,61059398363.0,63262596415.0,64566522075.0,70652538144.0,77524307460.0,70205025606.0,61561353755.0,58494020190.0,59792154058.0,59468972009.0,62587273353.0,70290744142.0,75500268872.0,77613501072.0,82640391264.0,82316823096.0,83547386045.0,85798462918.0,86328605036.0,91036560494.0,94828254301.0,99530031846.0,105786000000.0,113750000000.0,123440000000.0,134706000000.0,136182000000.0,147529000000.0,156863000000.0,166494000000.0,176238000000.0,180437000000.0,186305000000.0,193670000000.0,198548000000.0,206429000000.0,210979000000.0,187457000000.0
293399,Peru,PER,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2659.526101,2775.231667,2967.701341,3008.594438,3115.17912,3198.144252,3365.544631,3398.960399,3310.949664,3333.766884,3352.034808,3410.493031,3433.412484,3550.58802,3780.109774,3838.479604,3792.285283,3707.272345,3517.335122,3569.239209,3687.800319,3797.79927,3698.645765,3235.622765,3274.504562,3265.409564,3492.397112,3746.713047,3318.843299,2848.191175,2650.213975,2654.788086,2589.342662,2673.740277,2947.027403,3107.113333,3135.414469,3277.955346,3208.223498,3203.713511,3242.579157,3221.302066,3359.163183,3464.398017,3602.99803,3796.204081,4047.74818,4356.739273,4716.196602,4729.734662,5082.353706,5360.227365,5642.577733,5919.209767,5996.494374,6114.226211,6262.368095,6314.291036,6453.075898,6489.566387,5685.370839
293555,Peru,PER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.664459163,5.916708988,6.641093264,6.070143884,9.792284867,16.38996139,8.840603749,9.783602561,19.08661855,6.236158061,5.025235901,6.790639365,7.219722168,9.489051095,16.89166667,23.6187353,33.48327566,38.05409142,57.84878263,66.69442297,59.14507124,75.43326876,64.44815854,111.1506352,110.2085196,163.3995052,77.92102555,85.82230624,667.0193286,3398.67901,7481.663611,409.5301666,73.52829424,48.57998645,23.73690506,11.12870297,11.53794241,8.56218949,7.247821752,3.469659963,3.757338333,1.977098785,0.193135004,2.259377534,3.662473201,1.616301939,2.002258012,1.779986447,5.785875982,2.936231536,1.528320597,3.369310953,3.655709068,2.806716509,3.244963042,3.549288049,3.592113241,2.80283917,1.317647659,2.137153426,1.826052698
293727,Peru,PER,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294231,Peru,PER,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,12.65359002,10.81125344,11.00086063,11.55773155,11.22907434,11.6716743,12.4930216,13.80688285,17.96171377,15.11632987,14.79299342,11.89773092,13.04040973,14.96299404,13.38210985,9.974415853,9.663582676,7.921659024,10.72389521,11.02794427,11.98305238,12.16542206,12.97214417,13.68475757,14.19981417,14.39876053,14.23480496,12.9941893,12.6086475,12.89710563,12.48714263,13.41152116,13.66336894,14.10474219,15.6699876,16.40746835,16.51217092,14.45652681,15.46657176,15.96889515,16.5466871,16.43300669,16.72092668,14.91965132,13.78754764,13.17434165,14.28781525,14.5160313,
294331,Peru,PER,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,5.9,4.84,4.57,4.4,4.23,4.0,4.92,5.2,5.82,6.5,7.12,6.97,6.77,6.98,9.2,10.5,11.79,5.32,3.63,,7.92,8.6,5.8,9.4,9.87,,,7.07,7.69,7.75,7.99,7.8,7.88,4.84,4.15,4.7,4.88,4.18,4.04,4.04,3.98,3.58,3.48,3.24,3.57,3.21,3.27,3.74,3.69,3.49,3.38,7.18
294509,Philippines,PHL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.30170984,49.69811965,52.77313088,67.13128969,56.41650108,61.06374193,53.18961731,55.65377133,60.12526521,54.51869481,58.59843312,59.26149558,64.71507455,71.1158091,71.6007252,65.70974312,58.79787399,51.57489163,52.43227093,52.40069313,50.19624148,48.80584813,49.15745521,47.14418186,43.42633894,,,,,,
294655,Philippines,PHL,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,-754000000.0,-1094000000.0,-1496000000.0,-1904000000.0,-2061000000.0,-3200000000.0,-2771000000.0,-1294000000.0,-36000000.0,952000000.0,-444000000.0,-390000000.0,-1456000000.0,-2695000000.0,-1034000000.0,-1000000000.0,-3016000000.0,-2950000000.0,-1980000000.0,-3953000000.0,-4351000000.0,1546000000.0,-2875000000.0,-2228000000.0,-1750000000.0,-282000000.0,285000000.0,1625000000.0,1990392913.0,6962857691.0,8071944587.0,144020966.6,8448167039.0,7179160967.0,5642727682.0,6949480669.0,11383508585.0,10755931843.0,7265677954.0,-1198874442.0,-2142968677.0,-8877047441.0,-3046835247.0,12978699962.0
294835,Philippines,PHL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,28897234066.0,30520270138.0,31977039820.0,34234774694.0,35414841265.0,37279719683.0,38929717904.0,41002394553.0,43030134386.0,45033771740.0,46729115299.0,49265866711.0,51949275556.0,56583486955.0,58596792537.0,61857571393.0,67305139184.0,71075610487.0,74751714473.0,78967468784.0,83033433703.0,85875891646.0,88984021499.0,90652130620.0,84013056317.0,77874550921.0,80535355187.0,84007745604.0,89680405994.0,95245354196.0,98137923500.0,97570357882.0,97899758367.0,99971617982.0,104358000000.0,109241000000.0,115627000000.0,121622000000.0,120921000000.0,124648000000.0,130146000000.0,134115000000.0,139099000000.0,146174000000.0,155777000000.0,163476000000.0,172167000000.0,183391000000.0,191359000000.0,194130000000.0,208369000000.0,216408000000.0,231334000000.0,246950000000.0,262626000000.0,279299000000.0,299267000000.0,320009000000.0,340302000000.0,361124000000.0,326553000000.0
294842,Philippines,PHL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1100.019755,1123.677762,1138.891153,1179.995564,1182.12261,1206.073222,1221.739396,1249.160128,1273.261604,1294.583215,1305.151634,1336.94158,1369.847523,1450.012465,1459.655929,1498.279306,1585.640443,1629.075487,1667.132921,1713.709551,1753.323363,1764.349636,1778.842097,1763.354458,1590.341711,1434.792288,1444.441851,1467.029681,1525.306702,1578.457772,1585.550619,1537.635938,1505.683969,1501.212753,1530.605766,1565.408249,1619.381363,1665.354633,1619.360405,1633.096126,1668.715543,1683.314699,1709.556987,1760.034931,1838.931605,1893.701809,1958.924204,2051.231465,2105.111227,2100.654727,2217.472153,2264.392242,2379.66627,2497.68379,2612.854832,2735.185521,2886.898395,3042.694287,3190.791611,3340.13267,2980.015814
294998,Philippines,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.15482178,1.595633005,5.796652201,5.62554937,8.183079057,2.564102564,5.4,6.253953194,2.358806459,1.955510323,14.38146168,21.40334354,8.204034135,16.58003226,34.16359164,6.761402705,9.199227136,9.898751597,7.334525939,17.53333333,18.20051049,13.08259852,10.22172714,10.02935656,50.33897564,23.10310718,1.148137777,4.069767442,13.86006917,12.24299065,12.17735221,19.26145853,8.651003579,6.716311041,10.38647343,6.83199611,7.476103778,5.590259397,9.234934323,5.939049018,3.977125032,5.345501956,2.722772277,2.289156627,4.829210836,6.516853933,5.485232068,2.9,8.260447036,4.219030521,3.789836348,4.718417047,3.026963911,2.582687661,3.597823439,0.674192537,1.253698801,2.853187726,5.211604606,2.480278587,2.635228849
295170,Philippines,PHL,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295674,Philippines,PHL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.08232357,14.60523986,15.44179721,15.61049254,16.02574705,16.29197183,16.93863776,16.98428717,14.10831608,13.30640421,12.44032476,12.26550865,11.66813069,11.66643259,11.36440439,11.92422406,13.12730144,12.9604093,13.03351369,11.69893557,11.63527559,11.84900078,12.30592712,12.74382206,13.01551718,13.01961059,13.08710069,13.59379375,14.04753328,14.48847302,
295774,Philippines,PHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,6.7,,5.28,5.36,4.77,3.21,3.83,4.8,4.47,4.0,3.5,4.75,5.36,5.5,4.89,7.03,6.07,6.43,9.1,8.34,8.42,8.13,10.6,9.87,9.29,9.48,9.53,8.56,8.78,10.25,9.81,11.19,3.7,,3.53,3.55,3.8,4.05,3.43,3.72,3.86,3.61,3.59,3.5,3.5,3.6,3.07,2.7,2.55,2.34,2.24,
295952,Poland,POL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.45439847,,,,,,,,,,,,,,,,,,,,,,,,,,
296098,Poland,POL,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,-2793000000.0,-2392000000.0,-2545000000.0,-3365000000.0,-3417000000.0,-3986000000.0,-1941000000.0,-1581000000.0,-1083000000.0,-982000000.0,-1106000000.0,-379000000.0,-107000000.0,-1409000000.0,3067000000.0,-2146000000.0,-3104000000.0,-5788000000.0,634000000.0,854000000.0,-3264000000.0,-5744000000.0,-6901000000.0,-12487000000.0,-10343000000.0,-5946000000.0,-5544000000.0,-5473000000.0,-14625000000.0,-8845000000.0,-14903000000.0,-28734000000.0,-37306000000.0,-18562000000.0,-26660000000.0,-28346000000.0,-20193000000.0,-9465000000.0,-14212000000.0,-4347000000.0,-3719000000.0,-1960000000.0,-7530000000.0,2931000000.0,21067000000.0
296278,Poland,POL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226662000000.0,210760000000.0,216061000000.0,224138000000.0,236001000000.0,252764000000.0,268221000000.0,285519000000.0,298769000000.0,312676000000.0,326937000000.0,331052000000.0,337792000000.0,349609000000.0,367029000000.0,379900000000.0,403193000000.0,431664000000.0,449794000000.0,462533000000.0,479834000000.0,502663000000.0,509323000000.0,515056000000.0,532458000000.0,555015000000.0,572452000000.0,600105000000.0,632233000000.0,660942000000.0,643085000000.0
296285,Poland,POL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5947.445969,5510.618493,5631.910835,5827.60187,6123.111141,6549.132907,6944.352448,7387.360885,7727.417992,8087.787386,8545.45223,8655.381855,8835.688726,9150.970542,9612.570059,9954.041963,10571.03541,11323.66135,11797.64186,12123.55476,12613.011,13205.98967,13380.9866,13539.79561,14007.7285,14610.8752,15076.38884,15802.70479,16648.76826,17409.02743,16945.23518
296441,Poland,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,1.099999999,-0.098911967,2.475247525,7.053140096,2.25631769,4.413062666,4.902789518,8.101265823,7.025761124,9.682713348,19.12718204,103.5587189,25.53475936,15.40099943,11.52126074,16.54996817,26.37902785,58.72082973,244.550933,567.8788007,76.76949921,46.0985621,36.96416661,32.99127661,27.95138856,19.79496692,14.91315861,11.59785543,7.154072912,9.900175388,5.408335456,1.90528215,0.682701376,3.382646819,2.183798724,1.284693944,2.458743124,4.164971935,3.795392425,2.580693703,4.239401496,3.560371517,0.991982606,0.053821313,-0.874125874,-0.664767331,2.075935537,1.812951565,2.227478809,3.374469726
296613,Poland,POL,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,27.2,26.7,25.8,24.7,23.4,21.9,19.5,18.9,18.2,
297117,Poland,POL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.78268073,22.36915319,21.65585776,20.90485321,20.15275826,18.0642818,16.96083946,16.05595562,16.84075872,16.72132038,15.68968086,16.47380695,17.15510398,18.08653079,18.26736913,16.0518941,16.47765758,16.65566737,15.99342631,15.58901188,15.61752737,15.68686456,16.23053984,16.79445783,17.39568383,17.34219565,
297217,Poland,POL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.65,14.39,14.83,13.7,12.68,10.96,9.94,12.29,16.31,18.37,19.89,19.37,19.07,17.75,13.84,9.6,7.12,8.17,9.64,9.63,10.09,10.33,8.99,7.5,6.16,4.89,3.85,3.28,3.16
297395,Portugal,PRT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.245737735,5.65740457,,,,,,,,,,,,,,,,,,,,,,,,,,
297541,Portugal,PRT,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,-754701919.9,-1281661620.0,-956582941.1,-462752447.1,-54044740.44,-1064048802.0,-4685750197.0,-3258258124.0,-1632320059.0,-623192195.6,379982443.0,1165538046.0,435179063.9,-1065786165.0,152947802.7,-181400582.0,-716355678.5,-184237319.1,232902407.9,-2195757409.0,-131802964.1,-4905833674.0,-6631659444.0,-8379258571.0,-11285823411.0,-12837031422.0,-12688673086.0,-11211700616.0,-11015502324.0,-15119121007.0,-18936787440.0,-21356231609.0,-23226935476.0,-31230591786.0,-25121217594.0,-24406544935.0,-14719312840.0,-3561728370.0,3720882132.0,340855577.6,470642360.0,2413090982.0,3037326427.0,1321821267.0,887655676.9,-2606851517.0
